gs_cluuid_key,devicetype,ipaddress,footstep_count
-9223372036181451226,Mobile,16178454,2385
-9223372036191251369,Mobile,76442753,2385
-9223372034711841601,Mobile,58737466,2385
-9223372036420844163,Mobile,112647391,2385
-9223372036158653660,Mobile,69500069,2385
-9223372036196427044,Mobile,125351752,2385
-9223372036173655881,Tablet,114663610,2385
-9223372036753308474,Mobile,169006729,2384
-9223372035819330935,Mobile,168072716,2384
-9223372035012508877,Mobile,59146919,2384
-9223372034511809899,Mobile,12527762,2384
-9223372036244074699,Mobile,169603931,2384
-9223372036190543562,Mobile,106594275,2384
-9223372035805399628,Mobile,127077992,2384
-9223372034497803915,Mobile,21902965,2384
-9223372036753257046,Mobile,11810244,2384
-9223372036704914648,Mobile,168971753,2384
-9223372034427908315,Mobile,41742174,2384
-9223372034702611816,Mobile,133380523,2384
-9223372036543335499,Tablet,109264815,2384
-9223372035451722625,Mobile,29615139,2384
-9223372036462563048,Mobile,28142106,2384
-9223372036753345620,Mobile,92863097,2384
-9223372034561825717,Mobile,29884510,2384
-9223372034676459718,Mobile,95044861,2384
-9223372035095089750,Mobile,159839086,2384
-9223372035524139889,Desktop,64822363,2384
-9223372035087722902,Mobile,121292111,2383
-9223372035037457406,Tablet,131563870,2383
-9223372034955081990,Mobile,168023732,2383
-9223372034522585185,Mobile,75922989,2383
-9223372035591832447,Mobile,36193191,2383
-9223372036457522280,Mobile,23154275,2383
-9223372034674195715,Mobile,62261008,2383
-9223372036140778497,Mobile,157186404,2383
-9223372036633914272,Mobile,141622293,2383
-9223372035301965854,Mobile,126367471,2383
-9223372034556444377,Mobile,19872073,2383
-9223372034659092088,Mobile,134357166,2383
-9223372034527875963,Mobile,169186750,2383
-9223372034484388555,Mobile,29035764,2383
-9223372035356482908,Mobile,175234944,2383
-9223372036643390340,Mobile,160561617,2383
-9223372036297885759,Mobile,83841468,2383
-9223372036161853631,Mobile,169885643,2382
-9223372035546303967,Mobile,169950783,2382
-9223372034865319997,Mobile,76395322,2382
-9223372034412909695,Mobile,42612317,2382
-9223372034638367527,Mobile,170925934,2382
-9223372036544637022,Mobile,169715965,2382
-9223372035399818960,Mobile,102482246,2382
-9223372036643869123,Mobile,14890083,2382
-9223372036150838236,Mobile,38207002,2382
-9223372035505875756,Mobile,160899484,2382
-9223372036695725124,Mobile,169065904,2382
-9223372035463219907,Mobile,85104327,2382
-9223372034816963418,Mobile,153622529,2382
-9223372035578321590,Mobile,133524010,2382
-9223372036108995560,Mobile,168108797,2382
-9223372034407107393,Mobile,160984096,2382
-9223372036299498621,Mobile,170363396,2382
-9223372036170893061,Mobile,53691350,2381
-9223372036460093951,Tablet,35554341,2381
-9223372036153292413,Mobile,143792747,2381
-9223372035407183649,Mobile,163412857,2381
-9223372035065971834,Mobile,147846653,2381
-9223372036555431723,Mobile,87792362,2381
-9223372035542526097,Mobile,132463739,2381
-9223372036544669613,Mobile,13067747,2381
-9223372034379120201,Mobile,127851809,2381
-9223372036179374566,Mobile,154646852,2381
-9223372036315558406,Mobile,78247040,2381
-9223372036432915283,Mobile,147052192,2381
-9223372034776617264,Mobile,153926016,2381
-9223372034724142299,Mobile,13937172,2381
-9223372036186970043,Mobile,63839597,2381
-9223372036603153399,Mobile,174305132,2381
-9223372036751597445,Mobile,141374742,2381
-9223372035572208202,Mobile,174543128,2380
-9223372034618275857,Mobile,126156719,2380
-9223372034495856730,Mobile,162872718,2380
-9223372036753361607,Mobile,147209787,2380
-9223372036699203519,Mobile,34925615,2380
-9223372035153710188,Mobile,77921206,2380
-9223372034411438603,Mobile,157559012,2380
-9223372034506124651,Mobile,121546358,2380
-9223372036696948666,Mobile,67971211,2380
-9223372035235827136,Mobile,118518945,2380
-9223372034574850744,Mobile,161068007,2380
-9223372036328171094,Mobile,103714444,2380
-9223372036660456334,Mobile,14595516,2380
-9223372036647099735,Mobile,89223567,2379
-9223372036680558410,Mobile,97687816,2379
-9223372035319619151,Mobile,165400295,2379
-9223372035077128588,Mobile,32549656,2379
-9223372034683681122,Mobile,26443443,2379
-9223372035027452285,Mobile,20221101,2379
-9223372035806255264,Mobile,170996082,2379
-9223372035493851478,Mobile,156428144,2379
-9223372034425636006,Mobile,46318335,2379
-9223372036623526035,Mobile,151174681,2379
-9223372036333849357,Mobile,91526990,2379
-9223372035241893705,Mobile,112660062,2379
-9223372034454316521,Mobile,170269225,2379
-9223372034539938921,Mobile,100778060,2379
-9223372035836170466,Mobile,121171056,2379
-9223372036241605740,Mobile,167885916,2379
-9223372036485234955,Mobile,93172569,2378
-9223372036687980051,Mobile,110721861,2378
-9223372034494057375,Mobile,152844555,2378
-9223372034492874458,Mobile,134107184,2378
-9223372034685339411,Mobile,75943065,2378
-9223372035591787999,Mobile,170460559,2378
-9223372036548770903,Mobile,174311702,2378
-9223372035594696903,Mobile,146735869,2378
-9223372035263417642,Mobile,56329031,2378
-9223372036202488489,Mobile,166591997,2378
-9223372036271762495,Mobile,165222399,2378
-9223372035475845857,Mobile,69714256,2378
-9223372036323017622,Mobile,20600189,2378
-9223372036266681447,Mobile,95882528,2378
-9223372036128297624,Mobile,87436720,2378
-9223372035480238121,Mobile,112293633,2378
-9223372036128433193,Mobile,19594618,2377
-9223372036270870343,Mobile,70813073,2377
-9223372034528141215,Mobile,131688950,2377
-9223372034461881088,Mobile,170534759,2377
-9223372034690144582,Mobile,43959628,2377
-9223372036722384964,Mobile,140735293,2377
-9223372036184088994,Tablet,146878689,2377
-9223372036110681883,Mobile,20524262,2377
-9223372036544637022,Mobile,158286415,2377
-9223372036566919193,Mobile,86047734,2377
-9223372036752483617,Tablet,61648537,2377
-9223372035315669036,Mobile,102816586,2377
-9223372034866074250,Mobile,174427966,2377
-9223372034504586276,Mobile,148244284,2377
-9223372036690357235,Mobile,160255099,2377
-9223372036222736361,Mobile,114710368,2377
-9223372035301440016,Mobile,96678659,2377
-9223372035161439957,Mobile,4061848,2376
-9223372036190850314,Mobile,99997540,2376
-9223372036092480392,Mobile,117888648,2376
-9223372034435214803,Mobile,48131076,2376
-9223372036749283855,Mobile,88614391,2376
-9223372036753236479,Mobile,171626159,2376
-9223372036753128796,Mobile,121833508,2376
-9223372036345592724,Mobile,2520251,2376
-9223372034478105578,Mobile,165703182,2376
-9223372035746094990,Mobile,153162679,2376
-9223372036613173899,Mobile,62041474,2376
-9223372035483310647,Mobile,147983485,2376
-9223372034628320663,Mobile,85478353,2375
-9223372036553230681,Mobile,51671874,2375
-9223372035519718087,Mobile,12490506,2375
-9223372035179523029,Mobile,105773217,2375
-9223372034451817286,Tablet,8817788,2375
-9223372035404137693,Mobile,174644024,2375
-9223372036457443373,Mobile,159807486,2375
-9223372036751580813,Mobile,99333200,2375
-9223372036611515757,Mobile,169218761,2375
-9223372036589877169,Tablet,171411745,2375
-9223372036689994162,Mobile,12214732,2375
-9223372036634486104,Mobile,108515778,2375
-9223372034404801756,Mobile,150380958,2375
-9223372036280816678,Mobile,146345173,2375
-9223372036726829651,Mobile,168934700,2375
-9223372036727571561,Tablet,122505004,2375
-9223372036643231436,Mobile,168744669,2374
-9223372035475027792,Mobile,18065868,2374
-9223372036688706418,Mobile,143472709,2374
-9223372036408971254,Mobile,169759277,2374
-9223372034575505508,Mobile,38245263,2374
-9223372034592118239,Mobile,157162718,2374
-9223372034584784074,Mobile,71905888,2374
-9223372036728573383,Mobile,73790077,2374
-9223372036357475799,Mobile,65977911,2374
-9223372035040417095,Mobile,166744966,2374
-9223372034433630491,Mobile,55909789,2374
-9223372036275051260,Mobile,28315568,2374
-9223372036705617502,Mobile,17109280,2374
-9223372036751353730,Mobile,2205030,2374
-9223372036674354293,Mobile,19707015,2374
-9223372036434093067,Mobile,169166756,2374
-9223372034795732887,Mobile,91300658,2374
-9223372035174030326,Mobile,91775457,2373
-9223372035138080998,Mobile,154954411,2373
-9223372036100257265,Mobile,117914972,2373
-9223372034495898070,Mobile,170843814,2373
-9223372034441083027,Mobile,104237613,2373
-9223372034428786392,Mobile,116803115,2373
-9223372034441356358,Mobile,72702909,2373
-9223372036637918073,Mobile,28108251,2373
-9223372036113875174,Mobile,139003238,2373
-9223372034436622351,Mobile,88477626,2373
-9223372034501795667,Mobile,171612226,2373
-9223372034570906308,Mobile,136795868,2373
-9223372034555845856,Mobile,88870974,2373
-9223372036102798679,Mobile,134578874,2373
-9223372036147552593,Mobile,167662201,2373
-9223372036120327496,Mobile,108457030,2373
-9223372035194632264,Mobile,170810085,2373
-9223372034641369601,Mobile,126061014,2373
-9223372036624150896,Mobile,4573704,2373
-9223372035820306767,Mobile,174441510,2373
-9223372035833225985,Mobile,169461925,2372
-9223372036198481347,Mobile,153380631,2372
-9223372035489924630,Mobile,29873169,2372
-9223372035989263932,Mobile,97296660,2372
-9223372035506514964,Mobile,123417412,2372
-9223372036137079915,Mobile,34955963,2372
-9223372036232493967,Mobile,199328,2372
-9223372036198993936,Desktop,120538033,2372
-9223372036751046938,Mobile,140785744,2372
-9223372034503523954,Mobile,145970015,2372
-9223372036423662268,Mobile,76521884,2372
-9223372036091922583,Mobile,105257433,2372
-9223372035076789115,Mobile,165200198,2372
-9223372034666471871,Mobile,157597839,2372
-9223372034616534575,Mobile,163218388,2372
-9223372034402433332,Desktop,151089239,2372
-9223372036666687377,Mobile,23519579,2372
-9223372036711742201,Mobile,116677099,2371
-9223372036464732201,Mobile,27142075,2371
-9223372036484526797,Mobile,168223398,2371
-9223372035304146855,Mobile,109881761,2371
-9223372034706192269,Mobile,23647324,2371
-9223372036133268895,Mobile,104767106,2371
-9223372035590372937,Mobile,174559013,2371
-9223372035551847890,Mobile,40333426,2371
-9223372036522198615,Mobile,71644013,2371
-9223372034584696002,Mobile,26029382,2371
-9223372036505200591,Mobile,149138189,2371
-9223372035569665814,Mobile,1120111,2371
-9223372035196638358,Mobile,134460772,2371
-9223372036716509901,Mobile,167504395,2371
-9223372036753230284,Mobile,166715790,2371
-9223372035483444100,Mobile,19351779,2371
-9223372036688056066,Mobile,152682057,2371
-9223372035248762041,Mobile,164076167,2371
-9223372034871164684,Mobile,31850427,2371
-9223372034397301720,Mobile,73052758,2371
-9223372036712429963,Mobile,123588625,2371
-9223372035844423455,Tablet,52538532,2371
-9223372034938858841,Mobile,150020979,2371
-9223372036709706830,Mobile,169012952,2370
-9223372034505857201,Mobile,104886773,2370
-9223372034524549654,Mobile,59264833,2370
-9223372036753340720,Mobile,171769271,2370
-9223372036142728788,Mobile,108248026,2370
-9223372034653263766,Mobile,168331824,2370
-9223372035449370284,Mobile,174879400,2370
-9223372036196101476,Mobile,128313072,2370
-9223372034438091392,Mobile,161823893,2370
-9223372034678220347,Mobile,7267986,2370
-9223372035029446064,Mobile,3474665,2370
-9223372036233589462,Mobile,145671203,2370
-9223372036194044462,Mobile,97796688,2370
-9223372035242948506,Mobile,103661128,2370
-9223372034762819470,Mobile,84762305,2370
-9223372034777683037,Mobile,166147177,2370
-9223372034651805299,Desktop,146844834,2370
-9223372036427383000,Mobile,118766593,2370
-9223372036563111641,Mobile,174295999,2370
-9223372035566813145,Mobile,168726094,2370
-9223372036183963578,Desktop,131309321,2369
-9223372034682984069,Mobile,104481400,2369
-9223372036231171500,Mobile,103510629,2369
-9223372036520993727,Mobile,170397433,2369
-9223372034472930883,Mobile,88512619,2369
-9223372035362002271,Mobile,135228140,2369
-9223372036753132841,Mobile,149924783,2369
-9223372036526134329,Mobile,85430529,2369
-9223372034458991531,Mobile,174907853,2369
-9223372034441356488,Mobile,10275224,2369
-9223372036178002863,Mobile,115178004,2369
-9223372036709884719,Mobile,8103333,2368
-9223372036745738348,Mobile,168872865,2368
-9223372036127764863,Mobile,171073205,2368
-9223372035425107817,Mobile,38734879,2368
-9223372034773753196,Mobile,92528963,2368
-9223372036447637029,Tablet,114899221,2368
-9223372034781524362,Mobile,133093268,2368
-9223372036208478938,Mobile,174109964,2368
-9223372036167000588,Mobile,168781671,2368
-9223372036340769364,Mobile,134532282,2368
-9223372035811578917,Mobile,101467050,2368
-9223372034766532294,Mobile,122662345,2368
-9223372034705666900,Mobile,171734463,2368
-9223372034413014298,Mobile,152909744,2368
-9223372034704640814,Mobile,170578358,2368
-9223372036666299548,Mobile,161883562,2368
-9223372036138332081,Mobile,78892038,2368
-9223372035840942765,Mobile,48042,2368
-9223372034574747181,Mobile,149419266,2368
-9223372035075375274,Mobile,92407536,2367
-9223372035413028362,Desktop,6647340,2367
-9223372034671325612,Mobile,102319496,2367
-9223372034572273102,Mobile,73251730,2367
-9223372034534754353,Mobile,84373756,2367
-9223372036606954731,Mobile,125596056,2367
-9223372035038318398,Mobile,165729371,2367
-9223372036752076100,Mobile,67127419,2367
-9223372035516956958,Mobile,91232822,2367
-9223372036656524014,Tablet,168522250,2367
-9223372036116317304,Mobile,60581086,2367
-9223372035315227811,Mobile,129599418,2367
-9223372034476367734,Mobile,91171116,2367
-9223372034544704661,Mobile,113247514,2367
-9223372036709127817,Mobile,114797211,2367
-9223372036283445192,Tablet,163718568,2367
-9223372036753363957,Mobile,163017738,2366
-9223372034662384903,Desktop,125323459,2366
-9223372034396142046,Mobile,56811144,2366
-9223372035289068341,Mobile,153291209,2366
-9223372036706259168,Mobile,134215990,2366
-9223372036173500634,Mobile,111546538,2366
-9223372035051913888,Mobile,9899282,2366
-9223372035472613993,Mobile,144871809,2366
-9223372035464611542,Mobile,174449758,2366
-9223372034495897298,Mobile,15461402,2366
-9223372036541623638,Tablet,154756620,2366
-9223372034527454295,Mobile,153092109,2366
-9223372035428422620,Mobile,25972411,2366
-9223372036146657020,Mobile,106252812,2366
-9223372036708472973,Mobile,175240350,2366
-9223372036676020872,Mobile,47234727,2366
-9223372036752373064,Mobile,141530537,2365
-9223372035486289996,Mobile,174326364,2365
-9223372035166570959,Mobile,108966600,2365
-9223372035185550312,Mobile,133724498,2365
-9223372036498110904,Mobile,107373142,2365
-9223372035409767986,Mobile,175359298,2365
-9223372034520695924,Mobile,10277927,2365
-9223372035270633428,Mobile,18590582,2365
-9223372034705564181,Mobile,153771605,2365
-9223372036527019789,Mobile,174927095,2365
-9223372036753030681,Mobile,35728283,2365
-9223372035835610126,Mobile,127623141,2365
-9223372035361357734,Mobile,83696944,2365
-9223372036249021954,Mobile,116918281,2365
-9223372034526858798,Mobile,15749453,2365
-9223372034536308411,Mobile,72910065,2365
-9223372036752827692,Mobile,92617505,2365
-9223372035423788719,Mobile,170782825,2365
-9223372034495573885,Mobile,124573992,2365
-9223372035575419380,Mobile,109726349,2364
-9223372036705337687,Mobile,45805018,2364
-9223372035059252012,Mobile,172083904,2364
-9223372034835558038,Mobile,152349705,2364
-9223372034563796900,Mobile,168851134,2364
-9223372034631536249,Mobile,132691027,2364
-9223372036110690621,Mobile,100102559,2364
-9223372035461813424,Mobile,22661715,2364
-9223372036458098513,Mobile,125739822,2364
-9223372036361733578,Mobile,18975499,2364
-9223372036192340605,Mobile,94803391,2364
-9223372036237068123,Mobile,163926241,2364
-9223372035817338693,Mobile,112236320,2364
-9223372034702536828,Mobile,169662702,2364
-9223372034616672111,Mobile,104846092,2364
-9223372035034142601,Mobile,103362048,2364
-9223372034796577261,Mobile,106619819,2364
-9223372036634443980,Mobile,124801821,2364
-9223372034506233097,Mobile,169737352,2364
-9223372035244464653,Mobile,31085890,2364
-9223372035615932519,Mobile,143831163,2364
-9223372036707903851,Mobile,104913809,2364
-9223372035542716882,Mobile,109170710,2363
-9223372035440476474,Mobile,140866749,2363
-9223372034513974433,Mobile,82070327,2363
-9223372036749454654,Mobile,7695135,2363
-9223372036115612962,Mobile,171848419,2363
-9223372035808934201,Mobile,6845934,2363
-9223372036750036384,Mobile,124160410,2363
-9223372034508174593,Mobile,133286497,2363
-9223372036195148173,Mobile,104043183,2363
-9223372035468281289,Mobile,40027383,2363
-9223372034670631984,Mobile,72435063,2363
-9223372034634161701,Mobile,24195297,2363
-9223372036190483625,Mobile,147196927,2363
-9223372034711537902,Mobile,6375813,2363
-9223372034505419208,Mobile,61356909,2363
-9223372034639702664,Mobile,121420905,2362
-9223372035307183054,Mobile,171329082,2362
-9223372036700887862,Mobile,126949883,2362
-9223372035400680996,Mobile,81085279,2362
-9223372036415020143,Mobile,12318213,2362
-9223372036706849006,Mobile,169019329,2362
-9223372035420762615,Mobile,175348191,2362
-9223372035279659123,Mobile,102905690,2362
-9223372036270485840,Mobile,169531968,2362
-9223372036292041083,Mobile,124592174,2362
